prot_id,LFQ intensity 1,LFQ intensity 2,LFQ intensity 3,LFQ intensity 4,LFQ intensity 5,LFQ intensity 6,LFQ intensity 7,LFQ intensity 8,LFQ intensity 9,LFQ intensity 10,LFQ intensity 11,LFQ intensity 12,LFQ intensity 13,LFQ intensity 14,LFQ intensity 15,LFQ intensity 16,LFQ intensity 17,LFQ intensity 18,LFQ intensity 19,LFQ intensity 20,LFQ intensity 21,LFQ intensity 22,LFQ intensity 23,LFQ intensity 24,LFQ intensity 25,LFQ intensity 26,LFQ intensity 27,desc,valid_points,max,mw,clusters
Tb927.8.8230,0,0,0,0,0,0,3488700,3179600,0,4440400,3300500,3568400,4554500,3449200,0,0,0,0,0,0,0,0,0,0,0,0,0,"amino acid transporter, putative",7,13,49.701,45
Tb927.8.8310,0,0,0,0,0,0,0,0,7082600,1122900,11524000,12801000,13182000,14175000,16213000,18779000,14282000,14053000,13517000,14780000,18768000,17852000,0,0,0,0,0,"chaperone protein DnaJ, putative",14,16,51.72,183
Tb927.8.8330,0,0,25558000,0,25998000,60558000,79850000,82593000,77238000,127130000,125320000,151520000,162140000,152540000,212440000,278680000,329030000,257870000,317550000,206900000,63175000,23556000,0,0,0,0,0,"cysteine peptidase, putative",19,17,98.456,112
Tb927.8.840,0,0,0,0,0,0,0,3194600,0,3248800,2879600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,10,119.33,76
Tb927.8.900,67790000,119950000,234710000,280500000,281130000,250410000,187490000,131170000,180940000,177780000,152410000,143350000,166560000,133330000,137630000,135860000,103690000,99900000,104520000,62497000,84477000,216120000,92323000,69960000,44109000,0,0,splicing factor TSR1,25,5,37.469,370
Tb927.8.920,0,0,0,7655400,11697000,0,9192200,8090200,0,0,0,5951200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ubiquitin-conjugating enzyme E2, putative",5,5,17.63,484
Tb927.8.960,0,0,0,0,0,0,0,0,6605700,5419800,6439100,11470000,14448000,15243000,18839000,20985000,23664000,24451000,16228000,18326000,12533000,0,0,0,0,0,0,"hypothetical protein, conserved",13,18,237.46,112
Tb927.9.10010,10116000,26021000,36553000,43048000,48932000,33710000,28923000,19210000,15702000,12380000,7840600,9255300,11714000,9327500,10400000,6250800,0,0,0,5720600,6654900,3752900,0,0,0,0,0,"chaperone protein DnaJ, putative",19,5,56.711000000000006,466
Tb927.9.10100,89917000,72454000,231150000,93523000,151900000,170800000,309980000,513690000,463210000,573720000,919020000,697830000,509870000,180080000,240250000,97979000,72900000,47333000,14444000,3990800,3249100,3435200,0,0,0,0,0,"hypothetical protein, conserved",22,11,160.65,65
Tb927.9.10140,0,0,0,0,0,4610100,3262600,3467700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uncharacterised conserved protein, putative",3,6,91.822,478
Tb927.9.10370,0,0,0,0,0,2681500,3092900,0,1703000,2353200,2103400,2381600,2260200,2646700,1805500,0,0,0,0,0,0,0,0,0,0,0,0,TAX-1,9,7,40.684,53
Tb927.9.10470,44088000,23431000,58821000,15538000,22109000,12434000,18360000,15897000,10026000,11014000,7852200,9983500,8469000,10681000,8066500,3581300,3339600,4165400,0,0,0,6500400,0,0,0,0,0,"hypothetical protein, conserved",19,3,39.536,205
Tb927.9.10490,0,0,0,0,0,0,4865900,6253100,10982000,7102100,11996000,13977000,11833000,8365400,0,0,0,0,0,0,0,0,0,0,0,0,0,Component of motile flagella 56,8,12,65.271,50
Tb927.9.10520,15744000,24571000,15858000,17100000,16135000,16282000,7474200,9946700,8318200,10688000,7224300,6038000,5573800,4730500,5079100,7063700,4561100,4253400,7482400,5658200,4229300,0,0,0,12956000,0,0,"hypothetical protein, conserved",22,2,29.587,219
Tb927.9.10530,30051000,32180000,43560000,11921000,8162200,0,0,0,10641000,10146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flagellum attachment zone protein 4,7,3,118.72,270
Tb927.9.10560,215680000,73337000,62098000,57963000,34908000,29359000,13750000,15379000,15040000,17347000,15565000,14873000,14539000,19544000,19305000,19367000,14880000,20383000,31411000,23415000,24999000,22822000,0,0,0,0,0,Archaic Translocase of outer membrane 19 kDa subunit,22,1,19.035,261
Tb927.9.10570,0,0,0,0,19892000,16556000,19051000,32447000,20669000,34595000,29466000,22378000,26452000,23605000,19806000,17394000,30786000,18985000,23987000,29181000,12050000,0,0,0,0,0,0,predicted zinc finger protein,17,10,37.875,174
Tb927.9.10630,0,0,0,0,0,0,3744500,4156800,3586600,5217400,6501500,4995200,4643600,5020700,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",8,11,28.976999999999997,50
Tb927.9.10640,0,0,6318600,0,0,6155500,3619400,3464300,3272100,3976500,3913000,3936500,4111200,3948300,3842900,4327000,3998300,0,0,5361700,0,0,0,0,0,0,0,"synaptojanin (N-terminal domain), putative",14,3,83.045,437
Tb927.9.10670,0,0,0,0,8165600,15657000,10443000,39101000,65837000,0,0,0,0,0,23647000,0,0,12274000,0,0,0,0,0,0,0,0,0,bardet-biedl syndrome 1 protein,7,9,65.64,305
Tb927.9.10680,0,0,0,0,0,0,0,5956300,2564200,689160,1880200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RNA polymerase III RPC4, putative",4,8,35.455,278
Tb927.9.10690,0,0,0,9555900,15420000,13036000,16244000,23041000,20813000,27623000,23516000,21754000,17961000,17357000,0,17143000,0,0,0,0,0,25429000,0,0,0,0,0,"Protein of unknown function (DUF2009), putative",13,10,55.64,70
Tb927.9.10710,0,0,0,0,0,0,0,0,5385600,7999000,6751800,6467100,5070400,6591000,3916100,3033700,0,2276300,0,0,0,0,0,0,0,0,0,hsp70 subfamily B suppressor 1,9,10,68.01,88
Tb927.9.10770,474570000,1056800000,839320000,1606400000,2675000000,3036000000,1874400000,1865600000,1709200000,1543800000,1179200000,1073100000,1074400000,1037600000,914510000,840980000,790270000,1146400000,1622200000,1433300000,1096100000,554540000,134220000,77161000,37010000,46079000,36787000,polyadenylate-binding protein 2,27,6,62.147,358
Tb927.9.10790,17835000,22177000,20945000,35536000,35033000,29836000,22584000,20404000,16236000,9943000,6234100,4506400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hypothetical protein,12,4,33.139,530
Tb927.9.10840,0,0,0,6115700,0,3257000,3918400,4098100,2577200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",5,4,52.461999999999996,455
Tb927.9.10880,0,15240000,40130000,55867000,48805000,27461000,13584000,16687000,14704000,12777000,8920800,7218000,7836000,7345800,5017400,2787600,4251000,4481300,0,2677400,23871000,18258000,0,0,0,0,0,"hypothetical protein, conserved",20,4,26.878,473
Tb927.9.10920,24756000,39058000,46396000,56392000,37730000,29894000,37626000,30669000,26864000,16419000,19778000,11353000,11239000,6319800,9993800,0,0,0,0,0,0,0,0,0,0,0,0,kinetoplastid kinetochore protein 3,15,4,118.15,240
Tb927.9.11110,0,0,0,5349700,37515000,109470000,110880000,60745000,34537000,7026200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U5 snRNA-associated splicing factor,7,7,277.0,486
Tb927.9.11120,38371000,67827000,58073000,47484000,99150000,92857000,43592000,27979000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chromosome passenger complex (CPC) protein INCENP N terminal, putative",8,5,72.949,228
Tb927.9.11250,0,11236000,14323000,14970000,22259000,30625000,13269000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,predicted WD40 repeat protein,6,6,50.67,441
Tb927.9.11260,0,0,0,0,0,0,0,0,0,0,0,0,3738400,3208400,0,3803100,3664700,0,2026100,0,0,0,0,0,0,0,0,"nucleoside diphosphate kinase, putative",5,16,37.106,101
Tb927.9.11270,133140000,188720000,188110000,171080000,181830000,652900000,1111300000,1339700000,1056200000,893020000,680090000,524950000,425280000,358000000,358540000,370640000,235780000,245400000,256660000,392550000,340080000,225620000,22662000,0,0,0,0,"t- complex protein 1 (eta subunit), putative",23,8,61.471000000000004,317
Tb927.9.11300,14044000,29246000,24877000,22120000,30067000,45668000,15422000,17681000,18615000,8226400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondrial ribosomal protein S17,10,6,35.601,516
Tb927.9.11350,0,0,0,14329000,23630000,7605100,5178700,1516000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",5,5,34.472,453
Tb927.9.11410,199590000,227750000,463380000,104370000,276870000,167960000,155390000,119730000,74844000,77669000,70580000,83220000,64049000,61310000,62122000,68967000,39547000,36298000,29318000,36237000,33594000,47717000,0,44132000,52459000,39551000,14014000,"60S ribosomal protein L23, putative",26,3,14.962,205
Tb927.9.11490,59723000,68517000,93964000,94005000,68963000,39331000,51087000,47483000,33780000,39299000,18502000,19468000,38813000,29764000,40024000,41728000,29828000,15386000,0,12472000,22282000,20678000,0,0,0,0,0,60S ribosomal protein L29,21,4,16.266,339
Tb927.9.11540,113950000,158840000,193160000,110890000,135330000,269600000,324430000,335910000,253250000,286250000,258270000,210290000,192580000,163070000,186180000,207810000,166030000,114860000,75064000,28840000,21421000,9507400,0,0,0,0,0,"hypothetical protein, conserved",22,8,50.786,424
Tb927.9.11660,0,0,0,0,0,0,6268500,4927000,0,0,1998500,2217100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative",4,7,26.647,279
Tb927.9.11720,0,0,0,0,0,0,2557000,2706200,2998400,4031100,2801700,3464900,3189100,2512100,3401000,2327300,2953500,3220400,0,0,0,0,0,0,0,0,0,Iron-sulfur cluster assembly protein,12,10,19.436,40
Tb927.9.11770,0,0,0,0,0,1827900,3316300,4018900,6563500,5381100,6104600,8004500,5778600,4255500,5462500,4292800,0,0,0,0,0,0,0,0,0,0,0,"Fusaric acid resistance protein-like, putative",11,12,111.26,44
Tb927.9.11840,6521200,10740000,6613000,14911000,10726000,14192000,18316000,14213000,10210000,10739000,8775600,7063800,8735700,6501300,3188700,4974800,5256300,0,0,0,0,0,0,0,0,0,0,"pre-rRNA-processing protein PNO1, putative",17,7,24.075,535
Tb927.9.11850,26310000,27441000,58256000,56693000,42192000,87198000,91163000,98568000,93982000,73011000,36214000,21511000,4624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural maintenance of chromosome 1, putative",13,8,144.54,504
Tb927.9.11870,0,0,0,0,0,0,0,0,0,0,0,7875800,6941600,0,7793400,0,0,4508700,0,0,0,0,0,0,0,0,0,"zinc finger protein, putative",4,12,31.314,6
Tb927.9.11880,9693700,36854000,101510000,98362000,127060000,171780000,66577000,39481000,7156600,7109800,2287800,269100,427620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mitochondrial SSU ribosomal protein, putative",13,6,51.045,442
Tb927.9.11910,26068000,50435000,42217000,53224000,52364000,28380000,18363000,18434000,18105000,9280900,8515900,9148400,14283000,10482000,5671200,3102000,9614300,6409900,0,10639000,9952100,14729000,0,0,0,0,0,"peroxidase, putative",21,4,51.808,239
Tb927.9.12070,0,8777000,18812000,0,5451600,7079100,8782500,11101000,36945000,18304000,12931000,15463000,14415000,16892000,20652000,15523000,20728000,20405000,30154000,16896000,9568000,0,0,0,0,0,0,"hypothetical protein, conserved",19,9,109.87,198
Tb927.9.12090,0,0,0,0,0,8998000,11237000,18929000,14966000,13866000,11092000,8484800,5522900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Putative death-receptor fusion protein (DUF2428), putative",8,8,228.73,311
Tb927.9.12110,0,0,4230500,4141500,6847500,9793500,10574000,17678000,22615000,40363000,48324000,71966000,72017000,123420000,199520000,376470000,329670000,286130000,220620000,138540000,114570000,87997000,17135000,0,0,0,0,"6-phosphogluconate dehydrogenase, decarboxylating",21,16,52.165,124
Tb927.9.12170,44378000,45663000,35874000,62572000,33236000,7970300,16473000,22848000,14557000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leucine-rich repeat protein (LRRP), putative",9,4,32.359,254
Tb927.9.12240,60736000,404240000,359770000,232090000,305130000,189540000,126230000,89456000,70079000,45542000,46793000,54383000,50524000,56795000,62313000,70955000,23398000,18385000,14045000,18090000,14490000,15779000,0,0,0,0,0,"60S ribosomal subunit protein L31, putative",22,2,21.691999999999997,223
Tb927.9.12300,0,0,0,6336100,4999000,8252500,15175000,22791000,29046000,28301000,21635000,45518000,46784000,17320000,12821000,5298100,5593500,7611800,0,0,6514000,0,0,0,0,0,0,"replication factor C, subunit 3, putative",16,13,39.624,17
Tb927.9.12360,0,0,0,0,7980200,14959000,10001000,13732000,15055000,9353100,19769000,24527000,25257000,28814000,28705000,32279000,30040000,32545000,18673000,20483000,17671000,15373000,6298500,0,0,0,0,"RNA-binding protein, putative",19,18,61.658,189
Tb927.9.12500,0,0,7108500,6149000,7472500,8202600,8183600,6572400,6003100,5356100,5500200,4878700,0,4685200,0,0,0,0,0,0,0,0,0,0,0,0,0,Present in the outer mitochondrial membrane proteome 7,11,6,58.24,538
Tb927.9.12510,205760000,354960000,300950000,402610000,568330000,472340000,658610000,756780000,720920000,612340000,467190000,428990000,342360000,291980000,266650000,232050000,212030000,234890000,251260000,157130000,63659000,59360000,13774000,0,0,0,0,"ATP-dependent DEAD/H RNA helicase, putative",23,8,82.74,403
Tb927.9.12630,392370000,345080000,440010000,174310000,230940000,345190000,468990000,599910000,640770000,685400000,816710000,880910000,804620000,724350000,521060000,609490000,407840000,258530000,360140000,494600000,416240000,223140000,43819000,0,8468800,0,0,"glycerol kinase, glycosomal",24,12,56.426,159
Tb927.9.12650,8570700,12237000,11078000,8380900,6503300,15455000,27684000,47261000,87478000,144310000,241280000,358280000,639220000,1004400000,1537900000,1567200000,1242100000,991470000,569620000,96551000,20913000,13692000,16968000,0,0,0,0,"ubiquitin-activating enzyme E1, putative",23,16,134.65,94
Tb927.9.12700,13355000,25825000,12178000,8482700,10266000,11639000,7437300,9081800,6991600,6220000,6774000,6527200,4929500,4928300,5988700,0,0,0,0,4727900,0,0,0,0,0,0,0,"phospholipase A1, putative",16,2,49.911,218
Tb927.9.12710,0,21716000,12378000,6352300,5178700,0,3977600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",5,2,44.783,250
Tb927.9.12730,138440000,194980000,179970000,208960000,180030000,143800000,113970000,119880000,117690000,121830000,107470000,89132000,68327000,52278000,35653000,37848000,11826000,9990200,8300800,0,0,0,0,0,0,0,0,"chaperone protein DnaJ, putative",19,4,48.592,339
Tb927.9.12770,12339000,17551000,14153000,13381000,9780100,13301000,15595000,17247000,18423000,21550000,20269000,20957000,10809000,13253000,9986400,10878000,8101600,6893100,0,0,0,0,0,0,0,0,0,Kinetoplast polyadenylation factor 3,18,10,116.54,396
Tb927.9.12780,0,0,0,0,0,0,0,0,10679000,15885000,23274000,24503000,20378000,10685000,10339000,0,0,0,0,0,0,0,0,0,0,0,0,"Leucine carboxyl methyltransferase/Cupin-like domain containing protein, putative",7,12,121.18,15
Tb927.9.12820,0,0,9674500,7682400,13570000,9614200,9950700,9234500,8622800,14544000,14485000,14958000,11243000,16363000,11309000,6507800,14431000,7679600,9045200,8221400,0,0,0,0,0,0,0,"dynein light chain, putative",18,14,14.652999999999999,156
Tb927.9.12830,0,0,0,0,0,0,4478000,0,0,5744300,5397200,6622600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",4,12,65.286,81
Tb927.9.12850,0,3783800,4935400,7243200,14522000,3597000,11751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpoU rRNA Methylase family, putative",6,5,66.991,472
Tb927.9.12880,0,0,0,0,0,3574600,5511300,5202500,2542300,1844800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"STE20-like serine/threonine-protein kinase 2, putative",5,7,75.729,286
Tb927.9.12900,0,0,0,0,12212000,22112000,29749000,63060000,107650000,82172000,37728000,26223000,9183700,7059200,0,0,0,0,0,0,0,0,0,0,0,0,0,"RNA polymerase-associated protein LEO1, putative",10,9,64.969,294
Tb927.9.12990,6552500,5402700,5619700,0,0,4960200,5423900,5109900,9534300,4635700,5359400,3900700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",10,9,143.91,391
Tb927.9.13010,0,0,4155700,5033600,5249500,6721200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50S ribosome-binding GTPase, putative",4,6,71.164,438
Tb927.9.13030,0,0,0,0,0,8541600,8366700,9337400,0,11470000,8547500,10229000,8081500,7815400,0,0,0,0,0,0,0,9743500,0,0,0,0,0,QA-SNARE protein putative,9,10,35.982,46
Tb927.9.13050,0,0,0,0,0,0,17009000,18675000,10415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,8,135.48,273
Tb927.9.13200,0,1468100,1170400,3519800,2090100,4074700,0,1768800,2115300,2065300,1508500,0,1412000,1157900,0,0,0,0,0,0,0,0,0,0,0,0,0,hypothetical protein,11,6,19.711,531
Tb927.9.13320,0,0,0,0,8467300,9083900,56026000,89432000,85134000,58327000,59508000,37706000,17088000,10789000,4966200,2959500,6352200,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",13,8,55.398999999999994,295
Tb927.9.13330,0,0,4748000,4912500,6719000,7342000,8073400,0,6792500,10823000,6919700,7143000,3776600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",10,10,125.27,307
Tb927.9.13340,9875800,26308000,27029000,44780000,38649000,13259000,31451000,15972000,14724000,9411000,7377000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nop53 (60S ribosomal biogenesis), putative",11,4,35.95,466
Tb927.9.13350,0,26749000,24176000,52502000,22391000,13770000,8137900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",6,4,38.589,460
Tb927.9.1340,8589600,19617000,9422100,15277000,4500900,6199800,0,11798000,9370300,6482400,8415000,6328900,12098000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Myosin-like protein 2,12,2,92.363,217
Tb927.9.13440,0,0,0,18457000,5258300,11190000,31817000,34897000,34633000,53299000,52267000,39342000,26141000,18590000,16971000,10265000,0,0,0,0,0,0,0,0,0,0,0,Flagellar Member 5,13,10,177.37,65
Tb927.9.13470,0,0,0,0,0,0,3183800,5655900,8165800,9970200,8796900,6760000,4841400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",7,10,85.82799999999999,75
Tb927.9.1350,0,0,0,0,0,0,0,0,2863900,0,1128500,838100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,9,59.813,305
Tb927.9.13520,0,12300000,3285100,7385900,5364100,6483300,9372200,18059000,21388000,23851000,32793000,49990000,51318000,76348000,105730000,112920000,126880000,80639000,59934000,24451000,6230700,2731700,0,0,0,0,0,Importin 1,21,17,99.86,93
Tb927.9.13540,0,0,0,0,0,0,9825200,15528000,14998000,1186800,6525400,5465300,10639000,7235700,2464400,0,7143200,3459000,4396500,5313700,5122100,5556700,7557400,0,0,0,0,"hypothetical protein, conserved",16,8,41.261,318
Tb927.9.13580,33890000,44222000,30092000,23824000,21361000,16086000,6855900,5861200,4641100,7141100,5985600,5358300,0,0,0,0,0,0,0,0,3671300,5739600,0,0,0,0,0,"hypothetical protein, conserved",14,2,48.928999999999995,258
Tb927.9.13610,12842000,28233000,26412000,48866000,76488000,33456000,34090000,28951000,22246000,10952000,5991200,3950800,7891700,12684000,16257000,0,0,0,0,0,0,0,0,0,0,0,0,"helicase, putative",15,5,149.24,470
Tb927.9.13770,0,0,0,0,0,0,3580400,3786700,3909100,3475600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"proteasome complex subunit Rpn13 ubiquitin receptor, putative",4,9,31.304000000000002,293
Tb927.9.13780,0,0,5658700,7090400,7207600,16064000,6948400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10229000,0,0,0,0,"Mitochondrial SSU ribosomal protein, putative",6,6,33.466,494
Tb927.9.13920,132500000,147850000,178470000,124530000,132630000,182440000,271530000,254010000,174440000,182660000,113230000,127750000,77567000,87671000,76198000,69764000,68162000,43223000,38131000,100000000,79368000,85587000,117030000,233150000,245560000,201530000,83404000,kinetoplastid membrane protein 11-1,27,7,11.075999999999999,375
Tb927.9.1380,81131000,74588000,92237000,166500000,135650000,137550000,81714000,67962000,49940000,66998000,56486000,42187000,54641000,55763000,54335000,47901000,69602000,63814000,74329000,72271000,82843000,83693000,109710000,37633000,38593000,27057000,23474000,"hypothetical protein, conserved",27,4,42.43899999999999,385
Tb927.9.13970,0,2135200,31852000,43785000,43259000,27405000,60491000,63358000,51513000,32728000,19362000,13072000,8090300,8426000,0,0,2323500,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",14,8,36.788000000000004,499
Tb927.9.14050,0,0,0,14804000,21765000,34908000,34298000,14738000,11623000,9382400,8382800,5063200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lipase (class 3), putative",9,6,58.727,510
Tb927.9.14070,0,0,0,0,0,0,15010000,16073000,12091000,12743000,14012000,11809000,11532000,15658000,10802000,7672200,7710200,0,0,0,0,0,0,0,0,0,0,"short-chain dehydrogenase, putative",11,8,51.103,48
Tb927.9.14120,0,0,0,6142800,4818900,0,4688100,3878100,3456900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NLI interacting factor-like phosphatase, putative",5,4,59.066,484
Tb927.9.14200,78137000,138340000,89863000,82364000,101730000,60844000,45198000,43595000,32520000,39302000,31854000,27924000,22769000,27986000,29669000,21530000,21379000,18658000,14058000,26453000,42823000,68326000,58380000,30704000,0,0,0,"methyltransferase domain containing protein, putative",24,2,44.532,216
Tb927.9.14220,47129000,45254000,37294000,59490000,18073000,18011000,7556700,0,0,0,0,0,0,0,0,0,0,0,0,0,1078000,2230500,0,0,0,0,0,"metacaspase 5, putative",9,4,55.442,254
Tb927.9.14240,43827000,41019000,28269000,7626300,7545400,14083000,10822000,11475000,7700900,5229300,0,3162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoporin NUP82,11,1,82.445,270
Tb927.9.14330,0,0,0,0,0,0,0,0,0,3136900,2176500,1680300,1712800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mismatch repair protein PMS1, putative",4,10,86.25200000000001,85
Tb927.9.14410,9608500,4432800,9737900,9062100,9954400,15891000,12067000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RNA re-capping enzyme, cytoplasmic",7,6,39.228,227
